,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian
John Pastorek WBRZ,0.7294499846,0.5776213271,2.39,42,-9.74632858752904,-7.40665339955494,8.89184694964455,-4.22847668323128,-2.82233395790259,-8.40212651144006,-1.95192148017575,-9.62097381955794,-2.12718699050872,-1.3520990085383,-9.74240277050327,-6.72426966417818,1.21690691432834,-14.3693161081257,10.0372158298735,-7.52277476744308,5.13724382439254,-8.03190428774654,-10.1975507038062,-12.5893282208459,0.2584627620698,-3.91561921257923,36,262,222,77,0.034106690012867,-0.069821624460801,0.098753296843145,-0.092489278761473,0.023168279936646,-0.105473480422603,-0.093461582757927,-0.053810712360627,0.053589319041809,0.087991813475381,0.051083926189332,-0.105586887469845,0.018334803420584,-0.061528917005595,2,0.29%,45.97%,1.70%,0.78%
John Patrick WZVN,0.35,0.53,3.42,19,-6.90496312654849,-6.34936870249177,3.63766677845812,-3.48876960130632,-4.17104437782253,-10.6599951330095,-5.01880315352224,-7.02504892168924,-3.25110596393468,-3.25126221632273,-5.28993739678625,-8.75240434040672,-4.36662822202242,-11.5005314486435,8.2087179557476,-9.53215178947403,5.22938654466183,-9.89142230244794,-10.4507722715791,-10.2310020017421,0.310649711535549,-0.379041778955155,19,266,242,43,-0.218806486561312,-0.193681910068149,0.087125572569717,-0.09255556899283,-0.112738400766955,0.186873115547959,-0.026145003832433,0.034800310536061,-0.093533036702254,-0.082690882043911,-0.126708933277511,0.013247908478414,-0.025501655275181,-0.043610517860625,1,0.45%,6.62%,14.21%,1.33%
John Snyder KSN,0.617128,0.465306,2,29,-1.23285384985019,-6.12842671871872,0.516442391154713,-5.22661839197022,-1.76995693953094,-9.12861094584992,-6.98966646712259,-1.29269655300113,0.151646522798686,-0.018987076728741,-4.14290406888163,-6.41093172243226,0.987608115992937,-11.6089478910053,7.85559185495377,-4.77559164690103,4.97884177327257,-7.17096579136895,-4.97530277945842,-11.8688894297054,-0.372150236607465,-5.07449137861607,19,266,242,43,0.428551599519587,0.216912024117971,-0.268969894165973,-0.07904979379976,-0.191412464775184,-0.251908839907997,-0.113768589639423,-0.104874250882119,-0.110442815740887,-0.052521925002754,-0.146358135342072,0.076600494851757,0.052085596544118,0.161042969528161,2,0.39%,14.78%,2.15%,1.26%
John Walsh KMTV,0.2800925926,0.3884297521,1.68,11,-7.89762002917883,-4.49647914484499,3.80846765773459,-3.17429547181898,-0.730558555874985,-9.83422354964135,-5.7243926687844,-5.92011392740136,-1.93162089126446,-2.49515167290632,1.00733658851018,-4.65692743393334,-2.47792396539525,-10.4520609552529,6.59412004263075,-5.61433197378311,2.65153470631118,-6.25676103379463,-6.23398562231277,-10.0613125181698,-1.26334354264327,-1.56223678898518,19,291,242,68,-0.001387687476817,0.212633326185531,-0.198100679206175,-0.01089154578522,0.031213083695149,0.194199181231227,-0.082998910491288,-0.083344114022354,-0.184377108280145,-0.118280768764421,-0.147313367771839,0.202473503842162,-0.048959609475221,0.230272703497731,1,0.36%,1.69%,2.54%,0.89%
John Wilson WTVT,0.635071,0.723881,10.21,46,-9.61782487637327,-9.91594493162284,7.52759819281045,-4.14700961362075,-2.33656656893138,-7.48790343813155,-3.03863075708456,-5.0008382981393,-1.30519736298724,-0.91609171715644,-7.20239146795213,-6.86313157020313,0.821852641358646,-9.67632031584151,5.71081363784078,-3.76715100974311,2.77587277712525,-7.96139034313925,-7.12764117584505,-9.56064187283829,-0.0979288130075,-3.75893071683116,36,262,222,77,0.306847272380792,-0.133980760060924,-0.005721451772535,-0.034842427904802,0.022600269339689,-0.036707600930361,-0.079601889968791,-0.02400938439574,0.147690895495131,0.17896219564723,0.14847147904878,-0.034860155549684,0.046453865167261,-0.11052965175126,2,1.58%,10.65%,12.50%,2.41%
Johnette Worak WPSD,0.5309179797,0.6285141862,5.39,33,-9.50945067525796,-11.5009932947424,5.52314250715549,-12.0037733191602,-14.9010118649523,-0.128333628194944,-2.5268401923808,-4.66964926023146,-4.96213121701942,-5.71368964777996,-7.15897554783874,-15.2762472287038,-7.0714622746111,2.69609031344287,-5.50542366306862,-13.8707397946687,8.39176326215466,-13.1838835641186,-6.13953564294636,4.17557717204987,-8.93072705828569,-1.69873915901913,36,262,222,77,-0.138224177500182,-0.287008113977464,0.112647536485418,-0.157671484943941,-0.075339777111385,0.068946481716253,-0.09111355430353,0.023870944965505,-0.045972342607149,-0.107253007112465,-0.036989351200373,-0.125294081473212,-0.05922103098465,-0.194689947758528,2,0.33%,6.80%,1.65%,0.78%
Johnny Ahysen WAFB,0.7141222098,0.5930119157,4.59,42,-6.50096219350881,-6.45738291591679,1.57471358497486,-3.26893750030259,-6.52486393285805,-4.74813410163132,-7.47469182696924,-3.58231049962588,-1.33077614678049,-1.4842210733448,-4.31831558551994,-5.58232665972864,-3.35945176062375,-9.60025556806809,6.16461156870151,-5.95001021137841,1.80170435631053,-5.54371221563896,-1.56384370792204,-8.88343633301581,-1.43017416794875,-1.3125424126232,36,262,222,77,-0.303516504128596,0.020607936834976,0.150189364448809,-0.085736442612143,0.034020608275204,0.047326657263487,-0.008231486416782,-0.153552414665697,-0.098666131211093,-0.004010348035458,-0.081203574865444,0.074405206876943,-0.028622765348908,-0.018172692739065,2,0.29%,45.97%,1.70%,0.78%
Jon Kelley KNTV,0.37,0.59,2.6,22,-2.87315246361757,-2.68846824054481,-2.41974244843457,-4.56853181233204,-7.3473784579056,-10.083512099241,-5.90146382232444,-5.67269249937489,-5.87135579990651,-7.56135209659677,-7.86520356298754,-5.8560087848743,-7.1300589178001,-8.60699059814691,3.11442562716824,-7.11926064974146,3.68850437529857,-8.54752459083602,-7.56953048031174,-8.44278505989393,-3.45706211897232,2.87129257307722,36,262,222,77,-0.270439256774628,0.215718476798717,-0.094393274343979,-0.087226251757668,0.154754256768093,0.406009526355804,0.124254076916642,-0.189052138602214,-0.185196042872271,-0.161771534277084,-0.196139063449733,0.390099245859087,-0.068882921231736,0.293082515032732,2,2.18%,7.50%,17.19%,21.97%
Jon Shainman WPTV,0.6144278607,0.5748987854,4.3,35,-3.25736333356234,-8.19620557844216,-1.82814062757785,-4.6981687706522,-7.23796196268968,-7.14561503783307,-10.166726275256,-3.51022191922397,-3.18532035845531,-3.14105957847685,11.7529232463547,-10.4954151997487,-4.92778589229042,-7.94755342786861,4.48203552775637,-11.2433210648005,6.74754566641454,-12.7001427332507,-3.59790163139594,-7.3913652252449,-0.332276605681451,-0.282076404105267,36,262,222,77,-0.343733348557838,-0.338498949474757,0.162230701873965,0.066328879610139,-0.057756989219352,0.115663521611291,0.060050135870065,0.246694881339473,0.058307969719018,0.014505001088932,0.025698628102734,-0.119793125392101,-0.012431263236722,-0.241463448209706,2,0.69%,13.53%,14.28%,2.06%
Jonathan Conder KOCO,0.4186005238,0.4909536889,3.12,21,-3.87680274592021,-4.22374511406749,2.05892618609435,-2.24065565330701,-4.67122074371986,-9.68698888508557,-6.69032774344987,-2.31731187719153,-7.36806224577493,-6.86213333201402,-7.00723963025838,-6.57625118623225,-7.54447268271374,-9.23405398670609,4.80491559621394,-6.76193663490916,3.08440107382499,-6.38265605768986,-7.60319840662761,-7.81815755683626,-3.11853997319246,2.31632611646202,36,262,222,77,-0.446587591339692,0.141297636297171,0.163564039107044,-0.025040778006782,0.322800980700236,0.424444536986005,-0.008407544241135,-0.056476621738168,-0.080349868464298,-0.053784214824881,-0.062755867579379,0.199326134989815,-0.073020478184637,0.093398146416111,1,0.63%,8.72%,7.75%,2.21%
Jonathan Walsh WTOL,0.711165,0.5255973,3.21,37,-9.1588427844312,-4.30108783192684,2.8629803934941,-1.26032932588321,-1.96347452308503,-8.47592348952612,-3.49325869262593,-6.26564249981877,-5.40962632747053,-4.87289520383057,-12.3818045334668,-4.3156408926151,-3.1141385489413,-12.1413880459711,9.28236818228599,-4.91926633886543,1.60253791347305,-3.80873513424451,-5.32764497234595,-10.4546603166546,-2.27619476999767,0.856941712422353,19,266,242,43,-0.035924578669806,0.083693983097321,-0.033801271215046,-0.076802124113351,0.137422954722685,0.202308529235098,-0.082758246657944,-0.070731937431209,-0.05204715925612,-0.026208856822154,-0.034731813546805,0.058175727613344,-0.019527302213293,0.11346985853333,2,0.35%,9.32%,4.80%,1.21%
Jose Grinan KRIV,0.61,0.58,2.65,35,-3.55565603122286,-1.05920384752735,-4.17510467516846,-4.65207755560044,-0.956364689275192,-7.9821573764656,-10.1939420770642,-4.32000504402807,-0.576184744663176,-1.12871567709799,5.21446343022786,-5.41713403496202,-2.0600766961319,-9.33038190252224,2.64520834108141,-5.25420431133363,3.12974449767024,-6.58803215730767,-0.325498121317069,-8.24128737337457,-1.84706306986692,-1.98087429597859,19,291,242,68,0.291733658293284,-0.025252321385889,-0.161964678612029,0.051811786612621,-0.181101793053356,-0.004316135445589,0.036630390462161,0.114337597776935,-0.043336004552369,-0.01388723048507,-0.084758783611957,0.09964652054835,0.124856092025857,0.093583335618634,2,2.02%,18.51%,28.15%,6.48%
Josh Rubenstein KCBS,0.518729,0.56674,3.75,29,-8.05803043887001,-7.8535417691108,2.20686438186607,-1.14579435718255,-7.16522646515216,-8.87480296379991,-6.03580391359575,-4.91139189265655,-2.48755422357948,-1.90492833843817,-6.24627163190531,-4.68944540232657,-5.28861981891578,-8.59309675482655,7.97206680639706,-5.39788191177589,1.95551137389215,-5.63655094953274,-5.27135242503589,-7.96280328791081,-1.02644185159588,0.090511543227816,19,291,242,68,-0.248298527908853,0.055277124097709,0.048243616513783,-0.059299709369546,0.104328980076696,0.078613016992128,0.088749809570196,-0.056072682146287,-0.080144790033393,-0.0854372771854,-0.094884318429548,0.122183633505289,0.01903540910214,0.115081975749033,1,4.85%,8.73%,34.89%,13.40%
Jovana Lara KABC,0.54,0.51,2.92,28,-4.30366888868184,-6.70594268181229,0.238173478265906,-12.8846045771829,-17.3853008017964,5.9368614890107,-6.10344368018438,-5.44286705206732,-6.35567476817961,-5.58023980757327,-12.5685370330196,-15.0090541668867,-10.9514070632733,3.33610671307894,-9.54284545851677,-14.1157843542645,8.46004336935223,-14.3993241928187,-7.64277857862799,4.77875247626923,-10.0974659674269,0.79496687073383,36,262,222,77,-0.254529419688663,-0.327643566748301,0.272114444903533,-0.08554006568847,-0.016133249359218,0.258470495498344,-0.008729677577178,0.083960077893904,0.145701686098392,0.095361943621729,0.162677626197729,-0.089668343825759,-0.087946908308821,-0.231458047003525,2,4.85%,8.73%,34.89%,13.40%
Joy Redmond FOX40,0.4516493243,0.5027378899,2.61,23,-4.11902298891612,-1.9956032681444,-3.88204137085743,-10.1464356203903,-15.1358450515972,-2.20890953079527,-7.19133961637883,-5.70638171316551,-1.32995392543252,-2.51183902813954,-6.9183153836767,-12.7999951850183,-9.42931410649319,-0.038197303875698,-5.71206070070626,-12.1876302499777,10.1156034613693,-13.550157992248,-5.09481865149445,1.91535458840782,-7.40808962900138,1.39273660398667,19,266,242,43,-0.395950490174817,-0.403430084443266,0.557164342093883,-0.342490444308125,-0.090845234779984,0.214139056430354,0.040145392405468,-0.241946924345156,0.057327961851141,0.079572946789782,0.017450180636161,-0.133342424316646,-0.227338237849807,-0.198934227522331,2,0.29%,33.41%,3.22%,1.75%
Joy Robertson KOLR,0.62,0.61,3.59,38,-7.55182424732833,-9.24145558517226,7.23416576267229,-10.7812779549041,-10.1677012484754,-1.33457880627815,1.31157698395581,-9.19733320984012,-5.78517933655586,-5.99819847825812,-6.19424652724441,-11.1046979678721,-6.65081207058367,-2.22544507658725,-5.31276580746759,-11.188994900994,7.15336199771883,-8.68775037626228,-4.92490289639264,-1.24033468226306,-9.3258533531464,-0.659161773072797,19,291,242,68,0.23283126285747,-0.138485969761934,0.011335701562766,-0.090556850138822,-0.074406099967518,-0.020935320782071,-0.049852118236719,0.034321290247505,0.165235561652668,0.062441336159433,0.13191054518806,-0.070804007380097,-0.038431065036878,-0.104334684869663,2,0.36%,6.75%,6.57%,1.80%
Joyce Garbaciak WISN,0.7439613527,0.4577922078,2.35,34,-5.04606769493397,-4.89821874370604,2.64509621218855,-9.09383116951579,-11.6209195982339,1.5956025713944,-0.383457635331695,-5.58900792542729,-4.55546034713546,-3.29577635178417,-2.73180810632791,-13.2783927579693,-2.58327468486207,-1.93296970076635,-5.02840056289125,-12.0600922101317,7.18167426168392,-14.6618579154029,-4.08062908319813,-0.542412243654495,-6.07033287643548,-1.76003173334813,19,266,242,43,0.219897419249871,-0.27905342513556,0.01946523443063,-0.032400589316706,-0.114742372110235,0.044600359364641,-0.061312689273102,0.094388337772,0.057281132865641,0.036494017789465,0.034141245334097,-0.098309915138306,0.027188937282637,-0.131366352062258,2,0.79%,12.22%,6.97%,2.15%
Joyce Peterson WPTY,0.56,0.58,4.29,32,-4.22870697091142,-5.27268671342163,3.02690904334134,-9.24238605423958,-17.0700364412723,-7.42528233617613,-2.64670769200976,-4.22496717338756,-8.4207082429932,-6.78255032181322,-8.26434359835661,-15.2708072508447,-11.3285635050277,-0.137031890513188,-7.5236403736392,-15.1584761014925,8.97371998900106,-13.1938058203573,-7.11576127004645,1.15905512607232,-8.64870009275663,3.6029013254614,19,266,242,43,-0.303244798304265,-0.191752861377326,0.210138497426912,-0.009426909996041,0.099182829083736,0.210977698711978,0.053050463616517,0.03592915941411,0.002997859280723,0.037180994990705,0.05965426333263,0.02825497533378,-0.071615649034606,-0.094343421480301,2,0.58%,12.28%,2.95%,1.37%
Juan Conde WRIC,0.7953509615,0.5094690902,2.7,41,-3.89493018949771,-4.0133770622531,-0.84000057821127,-2.00645207400225,-4.74284616570002,-5.07009020996669,-6.54651427986322,-1.99265177906973,-1.69080586198972,-2.40100243078251,-8.78273366040499,-7.26849980041565,-2.77329204998537,-8.17235036452512,6.21857987427985,-8.54907367164026,3.9349843183491,-6.94876817031552,-1.70093741441854,-6.10792410125864,-1.37865138252064,1.00243096206058,19,266,242,43,-0.067906617419674,-0.016903954647623,-0.090980601210352,-0.070877222362535,0.013867812070429,0.069592464335234,-0.011492340538786,-0.135844615939446,0.027407105263943,0.019418928996409,0.035165386049942,0.10192318312655,-0.080504030300957,0.037215960857763,2,0.48%,29.69%,3.82%,2.70%
Judd Davis WSFA,0.8937768582,0.7720997062,6.04,69,-7.73690493260084,-4.83477933204414,3.53080447945698,-3.66336367032987,-7.83457157056264,-10.1221846833589,-5.11454595235202,-5.16274830013315,-8.21455857665172,-7.44575254280544,-10.3713495096683,-9.79402049000362,-6.91112827689399,-12.0109359730463,6.79491867497615,-10.6670704328543,5.07442791772435,-10.2531580449636,-6.53086873271187,-10.813828285937,-3.96009850075706,3.47030086444401,36,262,222,77,-0.279669200979515,0.402850684433789,-0.125299230375033,0.071259340786298,0.399290045063225,0.521121308095688,0.167815302748521,-0.064426210431795,-0.18584272324248,-0.160739239464506,-0.137788825332525,0.410962009704273,-0.071608573038285,0.336705619532019,2,0.21%,37.39%,3.01%,1.39%
Jude Redfield FOX41,0.46,0.73,6.11,34,-4.28288890814808,-7.17957117400879,2.21743445525209,-3.6853160190636,-7.16056179119156,-6.88969406638924,-6.51229375367402,1.86983007592259,-5.15059341590281,-4.90440408965323,-7.43123105731322,-9.91884525864054,-4.03005464723843,-7.43343561992262,7.11140599897429,-10.0581258978351,5.25251227243381,-10.5971844385369,-3.776122122413,-8.03033480717714,-1.38945066887137,1.49541870700548,19,266,242,43,-0.225046185104839,0.176623829154759,0.02306245918515,-0.043805382847296,0.22223492289388,0.126649726162319,0.060230673643763,-0.093421499636575,-0.066881829099723,-0.07270092962441,-0.021886415035282,0.16276554637001,-0.040843258303666,0.169589149818017,1,0.58%,20.39%,6.11%,2.79%
Judy Hsu WLS,0.6768707483,0.5653266332,3.31,38,3.90157831718423,-4.79091151912353,-4.55100717717419,-13.2830496600306,-15.0657669495878,0.068890970523016,-6.28525087533351,-5.90868788288514,-5.76937295999754,-7.85043859939595,-9.33605132883355,-11.5788941204885,-12.9229045370687,0.184815764766976,-5.95140133799202,-14.6469953282944,9.92299701211123,-15.3975017960694,-2.39020244875805,1.57430505491696,-9.90397118253022,2.89050426847161,36,262,222,77,-0.415424271600212,-0.335946578832124,0.322628525824757,-0.220694290650726,-0.036788718421586,0.427867830112962,0.035200361860863,-0.092961525542207,0.113920594472778,0.109746014160382,0.028544768752911,-0.08589869853329,-0.209517495502018,-0.201478134376895,2,3.06%,17.35%,15.19%,5.69%
Juli Marquez Bay_News_9,0.4884792627,0.6698113208,7.1,33,-4.51835214261361,-6.48497607550936,3.14163480096538,-13.4403355733539,-16.5875830421003,-1.41878648980619,-0.852058287721593,-7.02503911482651,-6.5542189672486,-7.22928690785574,-9.95618065513871,-16.4373999128391,-9.50215105111517,2.41815446114907,-11.0190856129861,-18.6087425849895,9.97871977472748,-14.0831235216541,-6.35776100896191,3.97734093048015,-11.1830505616279,0.900462070955009,36,262,222,77,-0.236761099735603,-0.195928665183285,0.232177676446292,-0.142882162907362,0.062096850596877,0.316983015881218,-0.071797107176411,-0.065421459138813,0.164749147183975,0.017642538446649,0.142709184414129,-0.050660042932515,-0.22473965012646,-0.136469449254824,1,1.58%,10.65%,12.50%,2.41%
Julia Moffitt WTHR,0.74,0.63,4.55,47,-7.29820722868007,-7.09947263863009,3.87647658165436,-13.7960250690696,-14.2246543444505,-3.24050024445756,2.56638377286466,-7.31132119211076,-5.64984909429728,-5.90115475423712,-5.65711589246731,-16.7210074030071,-6.27313392226084,-0.315309924303533,-9.38697494328233,-15.0718934400282,8.90284695077469,-11.8175933475524,-7.10891014192853,1.54557260564455,-12.7908443902247,-0.23066159732495,36,262,222,77,-0.022342809218535,-0.3132192241675,0.304476414251152,-0.13340074660548,-0.073395058717374,0.077148303418885,-0.026378597320346,0.020448689218476,0.147648485104067,0.146143684680645,0.163180125797241,-0.166520051561532,-0.166430946638027,-0.24109591288759,2,0.96%,11.29%,3.92%,2.02%
Julie Bragg WTVR,0.4791730769,0.4623048521,2.28,22,-1.98514717540999,-7.5487598354393,1.24564559128968,-11.2159839423668,-15.3185382856662,2.89104163265176,-6.32936687902525,-7.45772407775966,-5.52444342808113,-5.54043978751774,-9.17150362385717,-13.3899120384148,-11.0747658055546,0.217924613372132,-6.0537338723391,-12.9535357971173,7.07423107473228,-12.2821318477859,-4.65574148521781,1.99692867551486,-8.54037291101947,-0.414648248581732,36,262,222,77,-0.194568627788886,-0.142039505720218,0.012552518802278,-0.132918218959239,0.015857287711276,0.316084512204852,0.09516839831607,-0.003280555950301,-0.004169402994743,-0.027597892697817,0.007470496320872,0.03467797951275,-0.041862412687956,-0.028554559863245,2,0.48%,29.69%,3.82%,2.70%
Julie Durda WSVN,0.68,0.69,9.15,47,-4.13241589127935,-5.30063050513895,0.652388608315102,-14.0510827474051,-16.4479888593821,-2.46972428086095,-2.42007382939544,-4.99981689854676,-8.06603761468216,-7.98230282022113,-12.924333287651,-12.8541443309084,-12.4388483876923,1.70612345331254,-9.65940512722891,-14.046632986148,8.74364929739089,-12.4964391118788,-5.12639507825604,3.11787647145571,-12.3506885437366,4.29026472551704,19,266,242,43,-0.378320247456356,-0.273010667293959,0.357258618804136,-0.14286758330157,0.040053221209084,0.157602668215626,0.003203511782973,0.02181137938862,0.169587666440405,0.162289138219931,0.106842316328923,-0.067904139963729,-0.112096105373491,-0.182331869587689,1,1.43%,20.42%,44.83%,2.65%
